Vin,Vout,Vbat,Iload,Ichg,Temp_bat,Temp_tx,mains_ok,mode_bat,fault_type
228.73,224.93,12.58,3.93,0.65,21.21,25.62,1,0,normal
175.79,210.45,11.16,2.23,0.0,34.43,30.53,0,1,mains_fail
220.71,189.2,12.34,13.13,0.3,47.01,71.54,1,0,overload
238.97,223.34,12.8,5.69,1.66,34.53,30.12,1,0,normal
231.51,224.36,12.12,7.09,0.72,57.83,116.7,1,0,transformer_overheat
230.13,70.8,11.88,16.65,0.0,48.71,83.85,1,0,short_circuit
229.14,221.55,12.24,6.92,0.08,34.92,42.2,1,0,normal
234.28,224.49,11.9,3.17,0.01,39.64,38.97,1,0,charging_fault
102.58,221.35,10.75,2.81,0.0,28.23,51.23,0,1,mains_fail
225.63,199.16,12.27,11.39,0.6,45.27,78.46,1,0,overload
237.32,223.84,12.73,2.04,1.69,28.1,30.31,1,0,normal
182.89,212.32,10.83,4.23,0.0,35.0,27.57,0,1,mains_fail
227.36,214.17,13.28,9.02,0.52,43.57,121.78,1,0,transformer_overheat
222.54,225.36,11.85,5.56,0.0,22.48,24.68,1,0,charging_fault
236.05,229.17,13.46,3.83,1.09,21.29,30.32,1,0,normal
221.19,229.09,12.22,4.73,1.44,20.51,27.76,1,0,normal
227.81,224.17,12.45,6.92,0.05,27.7,54.9,1,0,charging_fault
225.96,222.29,12.36,3.32,1.61,24.09,34.86,1,0,normal
237.96,228.76,13.55,2.61,0.63,21.24,47.56,1,0,normal
232.67,220.4,12.69,3.76,0.63,30.02,41.79,1,0,normal
222.5,6.48,11.35,23.78,0.0,57.49,98.48,1,0,short_circuit
58.09,218.88,10.15,3.35,0.0,25.62,39.02,0,1,mains_fail
224.88,221.48,12.09,4.22,1.59,24.65,34.15,1,0,normal
237.21,221.97,13.51,0.69,0.81,28.65,31.58,1,0,normal
232.45,226.88,12.43,3.69,0.46,25.83,33.31,1,0,normal
234.26,223.13,12.07,6.44,0.82,37.2,60.92,1,0,normal
163.49,220.66,10.56,7.62,0.0,32.12,64.11,0,1,mains_fail
236.23,49.35,11.2,16.12,0.0,39.62,82.95,1,0,short_circuit
228.35,228.9,13.6,4.03,0.0,21.36,43.36,1,0,normal
238.73,227.11,11.96,6.88,0.81,28.75,61.28,1,0,normal
223.24,224.19,12.65,6.84,2.11,30.95,41.71,1,0,normal
224.22,222.94,12.29,0.5,0.46,20.59,23.68,1,0,normal
228.47,218.99,9.24,7.04,0.18,33.85,53.5,1,1,battery_low
164.29,217.57,10.7,2.15,0.0,34.87,31.17,0,1,mains_fail
222.93,219.9,12.75,6.1,1.54,44.19,112.19,1,0,transformer_overheat
235.73,221.05,12.8,7.39,1.78,34.89,58.92,1,0,normal
232.29,227.39,11.68,6.28,0.0,34.73,45.57,1,0,charging_fault
239.73,227.14,12.42,7.64,0.81,27.48,32.49,1,0,normal
223.33,229.25,12.49,4.26,1.9,33.18,37.52,1,0,normal
222.23,229.88,12.08,5.64,1.01,23.12,43.21,1,0,normal
223.96,229.7,12.75,5.84,0.13,33.76,44.14,1,0,normal
220.75,221.79,12.63,2.67,1.08,24.8,41.97,1,0,normal
59.7,222.47,11.64,0.74,0.0,37.3,32.35,0,1,mains_fail
240.23,220.7,13.55,1.01,0.42,34.02,26.49,1,0,normal
236.63,225.74,11.93,6.84,0.94,33.02,38.82,1,0,normal
238.68,229.89,12.45,2.15,0.47,22.05,40.0,1,0,normal
231.97,226.71,12.37,4.54,1.15,35.89,42.94,1,0,normal
219.98,228.4,13.82,0.82,0.12,21.58,45.78,1,0,normal
138.86,228.14,10.95,6.69,0.0,31.74,47.26,0,1,mains_fail
220.63,191.0,12.5,8.91,0.61,38.04,62.17,1,0,overload
231.97,221.04,11.52,4.7,0.07,39.1,43.03,1,0,charging_fault
230.99,224.04,13.01,5.44,1.97,21.74,26.03,1,0,normal
229.5,209.53,13.14,8.31,1.72,48.01,123.22,1,0,transformer_overheat
225.67,227.67,13.24,4.36,0.38,27.98,29.2,1,0,normal
238.12,226.05,12.51,1.24,0.2,32.58,38.09,1,0,normal
236.01,219.84,9.52,4.75,0.05,20.04,52.38,1,1,battery_low
230.1,221.42,13.0,1.54,1.53,24.92,35.37,1,0,normal
224.96,206.37,10.19,5.83,0.11,22.01,34.04,1,1,battery_low
239.32,230.14,11.24,6.21,0.11,28.16,69.31,1,0,charging_fault
234.39,221.55,13.11,6.62,0.93,36.57,36.41,1,0,normal
227.06,226.61,13.53,3.8,0.23,32.04,49.38,1,0,normal
220.87,229.77,11.4,6.12,0.03,29.55,33.35,1,0,charging_fault
237.93,227.45,13.05,4.9,0.94,24.47,41.5,1,0,normal
223.06,222.55,13.54,7.49,0.32,37.4,47.51,1,0,normal
223.09,223.12,12.51,2.06,1.31,32.45,41.78,1,0,normal
230.98,225.86,13.44,1.33,0.99,31.72,36.07,1,0,normal
236.08,220.2,13.22,6.23,1.56,30.09,41.27,1,0,normal
236.68,205.68,12.24,10.27,0.97,38.31,67.6,1,0,overload
229.93,222.49,13.59,4.47,0.39,34.75,44.86,1,0,normal
230.81,223.23,12.27,3.82,1.05,32.86,40.86,1,0,normal
224.29,221.38,13.54,3.13,0.91,29.58,39.75,1,0,normal
240.64,224.19,12.18,5.68,0.0,22.66,39.17,1,0,charging_fault
225.47,68.4,12.52,17.28,0.0,44.89,107.88,1,0,short_circuit
230.55,212.88,13.13,7.29,0.75,56.12,122.33,1,0,transformer_overheat
236.35,203.78,12.04,8.29,0.05,41.85,49.88,1,0,charging_fault
0.0,214.57,11.06,5.65,0.0,32.21,51.75,0,1,mains_fail
227.7,225.47,12.59,3.56,0.09,21.02,27.36,1,0,normal
231.15,222.57,12.98,5.31,1.94,27.28,27.02,1,0,normal
230.82,212.3,11.94,9.12,0.88,49.1,113.17,1,0,transformer_overheat
226.02,229.21,12.21,2.01,0.8,25.66,43.63,1,0,normal
86.8,217.13,11.23,5.67,0.0,35.84,50.93,0,1,mains_fail
236.54,213.97,12.63,11.32,0.53,50.41,64.65,1,0,overload
228.17,223.02,12.37,3.8,1.63,31.15,44.6,1,0,normal
52.37,214.48,10.45,4.0,0.0,27.56,34.29,0,1,mains_fail
238.21,222.52,12.48,2.32,0.01,23.91,36.85,1,0,normal
230.63,217.35,12.32,7.5,1.56,46.83,96.58,1,0,transformer_overheat
229.64,227.95,12.98,3.13,0.08,24.98,29.17,1,0,normal
225.59,220.12,12.06,6.28,0.48,34.66,47.25,1,0,normal
224.75,228.23,12.39,3.23,0.55,24.88,37.3,1,0,normal
219.12,225.16,13.08,7.83,0.7,26.99,31.19,1,0,normal
222.61,227.97,11.11,2.96,0.03,42.92,49.85,1,0,charging_fault
237.56,227.65,12.98,1.29,0.03,20.35,33.95,1,0,normal
227.43,220.81,13.38,4.51,0.05,32.52,44.26,1,0,normal
220.72,222.77,13.39,1.29,0.42,33.23,32.94,1,0,normal
231.79,225.32,13.35,3.58,1.97,30.65,34.13,1,0,normal
232.25,225.37,12.13,0.97,0.54,27.22,33.51,1,0,normal
236.51,225.26,12.71,7.3,1.73,62.03,97.38,1,0,transformer_overheat
234.26,203.04,9.81,2.22,0.19,26.72,40.78,1,1,battery_low
224.69,210.74,12.36,8.17,0.87,39.86,53.8,1,0,normal
238.18,79.32,11.78,18.47,0.0,50.38,90.94,1,0,short_circuit
237.62,223.87,11.89,4.81,0.04,27.81,54.35,1,0,charging_fault
225.72,221.39,13.8,7.92,0.66,33.71,37.21,1,0,normal
238.41,82.83,12.62,18.8,0.0,53.6,95.75,1,0,short_circuit
233.23,37.53,11.67,20.22,0.0,54.03,96.72,1,0,short_circuit
231.11,228.68,13.5,5.69,1.46,19.21,39.3,1,0,normal
221.16,228.88,13.58,2.74,0.54,28.81,35.56,1,0,normal
231.75,230.14,13.44,6.28,0.21,26.26,45.08,1,0,normal
236.46,220.4,12.63,0.46,1.93,28.28,48.07,1,0,normal
239.92,222.97,12.15,5.99,0.35,31.95,34.52,1,0,normal
236.07,222.41,13.53,1.07,1.12,24.64,35.1,1,0,normal
225.59,222.89,12.67,4.17,1.74,23.17,47.09,1,0,normal
50.84,213.75,10.06,3.08,0.0,38.4,39.35,0,1,mains_fail
228.63,184.51,9.51,8.07,0.0,32.6,58.19,1,1,battery_low
235.03,216.56,9.73,5.31,0.11,31.75,41.35,1,1,battery_low
235.43,213.75,12.23,6.8,1.57,47.03,113.13,1,0,transformer_overheat
235.34,220.24,12.4,1.17,0.03,22.68,47.08,1,0,charging_fault
235.88,227.32,13.53,6.59,1.17,27.84,42.42,1,0,normal
230.68,224.6,12.88,7.13,0.73,28.18,42.39,1,0,normal
233.36,228.37,12.18,6.28,0.08,51.17,34.35,1,0,charging_fault
229.54,214.31,12.64,6.44,1.38,52.24,86.93,1,0,transformer_overheat
228.0,225.34,13.32,0.64,0.72,24.49,31.16,1,0,normal
239.68,224.98,13.71,5.25,0.67,21.38,46.44,1,0,normal
233.6,201.63,9.11,1.2,0.06,27.6,42.11,1,1,battery_low
229.98,2.31,10.55,17.77,0.0,70.81,83.34,1,0,short_circuit
237.71,223.55,12.58,5.33,0.54,30.43,46.6,1,0,normal
232.44,221.23,11.96,0.97,1.74,21.75,46.56,1,0,normal
220.88,211.62,9.78,7.8,0.11,34.5,47.0,1,1,battery_low
230.96,227.36,12.29,3.52,0.43,20.56,29.26,1,0,normal
229.76,186.61,13.16,11.89,0.26,35.63,67.34,1,0,overload
231.62,227.49,12.41,5.8,0.47,33.51,49.34,1,0,normal
221.12,202.11,12.93,10.39,0.09,47.48,74.03,1,0,overload
222.04,218.44,12.14,7.56,1.21,49.48,114.86,1,0,transformer_overheat
226.46,225.85,12.62,7.41,0.61,25.96,53.74,1,0,normal
237.67,219.36,11.93,6.74,1.0,39.47,52.94,1,0,normal
237.13,216.15,12.59,8.01,1.48,34.71,38.49,1,0,normal
236.25,222.84,12.22,2.7,0.76,28.92,42.21,1,0,normal
226.79,227.82,12.95,3.21,1.13,36.01,36.95,1,0,normal
27.96,218.01,11.73,6.11,0.0,41.43,39.36,0,1,mains_fail
222.73,216.24,9.54,3.12,0.04,20.73,31.6,1,1,battery_low
229.59,224.95,12.83,1.65,0.7,34.54,44.31,1,0,normal
225.45,215.38,13.03,8.48,1.09,26.9,51.14,1,0,normal
220.15,222.67,12.26,5.37,0.3,27.82,26.69,1,0,normal
236.74,215.73,12.3,7.5,1.16,55.45,130.0,1,0,transformer_overheat
221.88,224.79,13.32,6.51,1.57,33.62,40.12,1,0,normal
226.93,222.6,12.52,7.77,1.62,29.77,44.03,1,0,normal
81.94,222.91,11.17,2.13,0.0,39.36,50.87,0,1,mains_fail
229.64,201.93,12.44,13.23,0.75,51.63,79.31,1,0,overload
234.15,209.31,9.92,4.72,0.14,37.32,40.34,1,1,battery_low
225.02,222.14,13.31,4.74,0.99,26.14,29.77,1,0,normal
238.83,223.97,11.99,7.23,0.75,37.37,34.4,1,0,normal
238.61,226.05,11.96,4.64,1.51,20.91,25.74,1,0,normal
232.62,228.0,12.38,0.48,0.66,33.39,34.85,1,0,normal
234.26,224.42,12.39,2.88,0.38,20.64,39.71,1,0,normal
236.01,223.53,13.58,5.48,0.37,24.0,27.85,1,0,normal
221.59,199.32,12.27,10.55,0.23,38.64,69.65,1,0,overload
220.81,226.91,13.15,6.37,1.15,26.14,53.93,1,0,normal
227.59,223.21,12.82,1.37,2.03,33.97,44.81,1,0,normal
223.14,221.41,12.97,2.9,1.17,30.15,50.74,1,0,normal
144.36,228.55,10.65,3.82,0.0,35.96,37.25,0,1,mains_fail
238.35,23.33,10.71,23.23,0.0,60.79,108.86,1,0,short_circuit
228.55,227.55,13.75,5.53,1.98,32.65,33.35,1,0,normal
226.27,225.68,11.05,2.73,0.01,28.9,43.76,1,0,charging_fault
238.65,201.33,12.14,8.08,1.4,39.8,45.36,1,0,normal
232.42,224.77,13.52,1.6,0.53,34.28,39.24,1,0,normal
225.0,24.91,11.94,24.63,0.0,53.53,102.4,1,0,short_circuit
220.56,229.28,13.66,6.59,1.49,35.82,37.22,1,0,normal
226.08,220.09,12.69,6.02,0.54,28.75,47.2,1,0,normal
230.49,220.55,12.18,2.88,0.07,41.12,29.47,1,0,charging_fault
227.1,225.56,12.11,3.19,1.19,23.11,33.26,1,0,normal
236.48,221.45,13.1,4.17,0.31,29.35,50.64,1,0,normal
43.13,202.19,10.07,8.19,0.0,37.74,46.98,0,1,mains_fail
239.2,228.07,12.74,3.66,0.85,20.66,51.58,1,0,normal
223.53,228.57,11.94,1.7,0.07,43.04,26.94,1,0,charging_fault
221.45,227.55,13.3,2.87,1.38,24.34,30.08,1,0,normal
226.11,225.1,13.11,3.69,0.03,23.49,38.19,1,0,normal
233.24,225.74,13.07,0.0,0.04,23.57,37.89,1,0,normal
230.79,228.69,12.55,6.28,1.89,36.2,46.37,1,0,normal
230.9,227.9,12.46,5.34,0.33,31.32,44.09,1,0,normal
240.13,229.09,13.44,4.09,1.68,31.61,47.69,1,0,normal
226.95,227.69,12.81,7.91,0.32,36.44,34.03,1,0,normal
232.95,221.67,11.54,5.49,0.02,42.82,50.35,1,0,charging_fault
231.59,227.66,11.85,3.29,0.03,35.01,34.63,1,0,charging_fault
176.24,209.58,10.69,5.7,0.0,35.43,26.48,0,1,mains_fail
234.98,230.34,13.09,5.58,0.86,25.49,36.68,1,0,normal
236.46,220.19,13.45,4.6,1.68,24.76,45.35,1,0,normal
135.86,221.99,10.13,2.48,0.0,26.83,39.99,0,1,mains_fail
239.7,220.41,13.3,7.7,2.0,35.07,37.43,1,0,normal
234.88,224.0,12.62,1.59,0.88,34.35,32.69,1,0,normal
233.98,220.63,13.08,5.0,1.87,27.06,33.52,1,0,normal
237.86,217.71,12.93,6.44,0.87,51.22,120.98,1,0,transformer_overheat
222.12,208.17,13.13,9.81,0.58,50.37,130.45,1,0,transformer_overheat
230.71,225.09,12.58,6.58,1.18,29.69,58.19,1,0,normal
228.19,193.72,12.73,9.44,0.86,47.75,108.32,1,0,transformer_overheat
221.41,200.16,9.59,7.09,0.02,33.52,32.4,1,1,battery_low
125.43,228.25,11.02,0.57,0.0,36.01,27.61,0,1,mains_fail
238.38,228.7,13.18,5.85,0.44,21.02,45.74,1,0,normal
220.24,199.5,13.2,14.71,0.7,53.23,74.32,1,0,overload
239.56,223.76,12.83,6.09,1.42,36.71,38.4,1,0,normal
235.3,91.17,12.44,24.7,0.0,47.75,87.82,1,0,short_circuit
222.02,223.18,12.06,3.75,1.34,27.12,46.9,1,0,normal
229.26,223.93,12.63,4.69,0.9,29.63,44.45,1,0,normal
239.27,226.78,13.57,6.13,1.03,41.86,45.96,1,0,normal
240.44,220.37,12.88,0.67,0.0,27.0,43.18,1,0,normal
232.25,226.01,12.65,6.54,2.1,29.88,49.61,1,0,normal
95.45,226.58,11.43,1.6,0.0,26.52,26.68,0,1,mains_fail
222.81,226.68,12.32,2.09,0.89,26.25,26.85,1,0,normal
234.3,228.91,12.15,4.06,0.2,20.63,31.14,1,0,normal
224.16,211.44,13.15,9.85,1.86,44.74,120.23,1,0,transformer_overheat
233.75,214.55,10.09,4.83,0.03,38.77,55.12,1,1,battery_low
239.45,222.71,11.52,1.13,0.05,24.93,44.93,1,0,charging_fault
231.19,210.38,12.28,8.98,1.81,50.8,103.21,1,0,transformer_overheat
234.18,224.37,13.02,5.99,0.25,28.37,34.87,1,0,normal
227.26,221.33,12.34,1.53,1.34,26.96,33.47,1,0,normal
237.84,201.92,9.65,6.95,0.15,44.65,53.55,1,1,battery_low
229.41,227.43,13.45,1.0,0.82,33.75,31.81,1,0,normal
181.54,213.31,10.98,1.36,0.0,28.14,32.0,0,1,mains_fail
220.77,226.23,12.91,4.49,1.38,22.69,44.39,1,0,normal
236.85,225.57,11.12,5.4,0.08,33.94,42.86,1,0,charging_fault
221.47,224.89,12.8,5.8,0.8,32.32,34.37,1,0,normal
238.36,230.09,13.67,4.21,0.76,28.31,43.74,1,0,normal
222.91,201.33,9.74,5.23,0.04,36.23,43.86,1,1,battery_low
237.48,205.91,12.55,9.73,0.47,54.87,110.98,1,0,transformer_overheat
236.14,224.53,13.26,2.97,1.01,20.73,26.68,1,0,normal
226.0,221.88,13.62,3.72,0.63,29.69,38.92,1,0,normal
229.71,222.42,12.64,1.53,0.2,33.96,46.73,1,0,normal
143.14,215.13,10.44,7.9,0.0,39.57,36.48,0,1,mains_fail
224.19,221.47,13.66,0.39,0.83,21.13,39.05,1,0,normal
235.45,229.25,12.29,4.17,0.74,25.59,31.05,1,0,normal
236.38,200.19,9.72,3.26,0.0,27.47,44.55,1,1,battery_low
236.92,223.68,12.88,0.65,1.46,24.19,40.74,1,0,normal
220.41,220.49,12.23,2.67,0.24,30.59,45.56,1,0,normal
226.76,226.55,12.95,0.36,0.2,30.68,35.13,1,0,normal
228.52,228.71,13.7,3.26,0.66,21.38,38.15,1,0,normal
237.17,225.79,12.36,7.64,1.61,37.07,55.95,1,0,normal
221.2,221.91,12.05,3.5,1.32,31.57,23.33,1,0,normal
239.38,203.54,9.5,3.1,0.03,35.67,50.21,1,1,battery_low
233.8,220.47,13.2,7.42,1.75,60.88,111.42,1,0,transformer_overheat
235.01,226.28,11.75,3.63,0.1,26.44,45.95,1,0,charging_fault
222.97,229.04,12.12,5.07,0.16,23.48,43.79,1,0,normal
224.99,220.38,12.99,0.72,1.0,30.95,45.95,1,0,normal
238.31,224.93,13.11,7.58,1.6,30.43,39.13,1,0,normal
228.64,226.04,13.23,1.38,0.65,24.46,45.11,1,0,normal
230.51,223.99,12.62,7.19,0.0,34.49,45.28,1,0,normal
228.98,226.21,12.58,4.09,1.61,23.76,33.54,1,0,normal
237.04,223.87,13.79,7.37,1.88,31.13,39.01,1,0,normal
227.41,226.86,12.05,3.38,0.0,22.91,40.53,1,0,normal
231.56,226.07,12.98,6.69,0.35,26.77,41.69,1,0,normal
232.98,227.0,12.46,6.32,0.94,38.63,57.64,1,0,normal
239.82,225.71,12.45,1.75,1.11,30.07,44.4,1,0,normal
234.18,203.57,10.74,3.42,0.22,24.58,40.82,1,1,battery_low
231.2,227.65,12.12,2.38,1.56,26.31,33.12,1,0,normal
236.09,227.96,13.78,1.46,0.66,23.66,43.18,1,0,normal
223.69,227.78,12.23,3.08,1.49,30.35,27.05,1,0,normal
236.73,204.76,12.75,8.23,1.59,39.54,127.84,1,0,transformer_overheat
222.63,218.48,9.73,5.29,0.03,34.01,54.33,1,1,battery_low
237.17,224.08,12.91,3.58,1.17,32.24,32.46,1,0,normal
55.14,225.6,11.6,5.29,0.0,38.11,40.27,0,1,mains_fail
232.11,225.84,13.38,6.1,1.0,42.46,46.69,1,0,normal
226.74,199.95,13.05,9.56,1.46,47.65,90.97,1,0,transformer_overheat
222.9,229.28,12.4,6.87,1.36,29.78,34.89,1,0,normal
236.48,230.2,12.37,6.95,0.23,29.48,50.47,1,0,normal
233.62,220.35,12.14,7.89,0.65,40.59,129.09,1,0,transformer_overheat
228.06,225.57,12.84,5.99,0.26,24.73,42.3,1,0,normal
231.65,228.16,12.26,1.77,0.92,28.99,30.89,1,0,normal
225.74,227.12,12.21,6.26,1.76,31.36,52.92,1,0,normal
234.35,222.37,13.16,4.53,0.55,21.94,35.87,1,0,normal
228.43,227.06,12.02,1.89,1.46,31.72,36.89,1,0,normal
222.24,209.52,9.98,3.95,0.16,35.42,33.59,1,1,battery_low
223.7,222.73,11.9,5.88,0.03,20.55,47.17,1,0,charging_fault
227.35,188.11,12.84,9.4,0.52,47.63,77.54,1,0,overload
229.25,220.39,11.08,3.81,0.06,34.69,54.29,1,0,charging_fault
230.84,224.29,13.23,5.58,1.44,28.29,41.79,1,0,normal
224.69,220.63,12.33,4.14,1.93,23.81,37.45,1,0,normal
226.23,226.32,13.18,4.06,0.56,20.76,48.77,1,0,normal
234.1,220.67,13.69,2.59,1.42,28.44,39.69,1,0,normal
228.17,220.37,12.94,7.98,0.95,32.27,58.73,1,0,normal
223.5,229.93,13.6,6.36,0.23,35.83,39.15,1,0,normal
238.39,228.57,13.43,0.38,0.49,22.37,46.95,1,0,normal
222.52,225.85,13.1,7.28,0.77,36.03,48.66,1,0,normal
223.35,210.64,10.21,1.77,0.04,39.92,36.6,1,1,battery_low
235.98,225.03,13.49,6.68,0.87,40.03,48.24,1,0,normal
231.55,224.3,12.68,3.55,0.51,23.71,28.61,1,0,normal
231.75,41.08,10.18,20.37,0.0,69.81,91.03,1,0,short_circuit
232.12,227.09,12.05,2.5,0.91,22.78,47.62,1,0,normal
219.97,224.08,13.63,5.21,0.64,27.36,29.48,1,0,normal
226.14,211.85,9.83,7.45,0.16,32.82,35.6,1,1,battery_low
236.51,229.39,12.63,1.94,1.39,33.74,39.23,1,0,normal
236.42,222.34,12.3,5.02,1.99,21.62,26.91,1,0,normal
238.25,209.11,12.35,13.19,0.0,50.99,79.57,1,0,overload
99.48,213.06,11.57,2.41,0.0,32.04,52.29,0,1,mains_fail
56.41,221.99,10.58,5.02,0.0,37.04,41.24,0,1,mains_fail
225.44,222.31,12.76,3.92,1.62,36.9,43.72,1,0,normal
226.73,222.0,13.02,6.91,1.46,40.53,35.71,1,0,normal
227.4,207.05,9.56,7.08,0.16,36.41,52.78,1,1,battery_low
234.22,201.89,10.63,6.06,0.19,32.97,46.47,1,1,battery_low
228.47,221.98,12.19,0.95,0.11,27.18,40.0,1,0,normal
229.53,220.88,13.4,1.8,0.4,29.43,43.53,1,0,normal
232.43,226.87,13.7,5.08,0.46,33.6,30.15,1,0,normal
236.48,220.82,13.3,5.59,0.51,30.9,29.35,1,0,normal
232.77,205.51,9.7,7.86,0.2,26.1,38.8,1,1,battery_low
13.14,211.08,11.15,5.77,0.0,29.05,49.23,0,1,mains_fail
224.45,221.07,12.27,1.16,0.08,24.5,52.74,1,0,charging_fault
241.15,223.51,13.1,4.6,0.31,31.74,34.86,1,0,normal
231.9,227.45,13.64,4.53,0.52,20.04,38.26,1,0,normal
227.58,70.42,12.24,22.17,0.0,62.58,88.43,1,0,short_circuit
226.56,228.87,12.12,5.03,1.63,27.93,42.97,1,0,normal
234.26,213.33,9.2,2.88,0.15,26.96,27.37,1,1,battery_low
223.11,225.5,12.5,6.36,0.97,37.24,48.43,1,0,normal
225.29,230.16,13.7,2.6,1.0,21.83,28.14,1,0,normal
237.56,221.58,12.07,7.62,1.19,39.92,47.6,1,0,normal
180.82,211.24,10.2,5.07,0.0,37.6,32.43,0,1,mains_fail
228.76,222.38,13.29,0.78,1.94,35.84,27.44,1,0,normal
225.47,226.1,13.11,7.28,1.8,29.21,33.74,1,0,normal
233.1,228.44,12.79,3.58,1.21,29.4,26.05,1,0,normal
225.38,204.97,9.27,4.52,0.2,37.57,29.75,1,1,battery_low
234.89,206.77,13.85,8.03,1.52,37.53,44.2,1,0,normal
230.1,200.01,13.35,13.09,0.66,43.73,64.82,1,0,overload
241.19,202.64,10.05,4.32,0.11,36.88,39.14,1,1,battery_low
225.31,228.88,13.32,3.36,1.72,29.44,49.66,1,0,normal
231.9,189.32,12.74,15.37,0.78,43.28,67.38,1,0,overload
239.73,224.55,13.01,5.47,0.84,32.9,41.49,1,0,normal
147.65,209.66,10.73,6.57,0.0,33.21,38.15,0,1,mains_fail
234.81,220.29,12.07,7.13,0.65,31.75,51.14,1,0,normal
56.92,228.11,11.65,0.7,0.0,27.51,38.83,0,1,mains_fail
230.81,223.07,12.41,6.16,1.24,30.58,39.06,1,0,normal
227.0,220.78,12.86,7.72,1.68,46.76,104.35,1,0,transformer_overheat
227.96,220.2,13.38,2.14,0.98,24.06,37.55,1,0,normal
227.6,204.54,13.0,9.57,1.88,43.53,95.8,1,0,transformer_overheat
225.92,226.78,12.14,7.4,0.42,25.34,46.99,1,0,normal
238.7,220.81,12.73,5.61,1.13,24.89,26.79,1,0,normal
229.75,195.52,12.19,13.3,0.7,42.47,68.38,1,0,overload
235.35,226.18,11.77,2.73,0.01,23.22,47.27,1,0,charging_fault
48.44,210.81,10.48,3.11,0.0,36.66,25.8,0,1,mains_fail
227.09,210.02,13.25,15.33,1.01,53.81,72.41,1,0,overload
227.1,203.65,10.02,3.85,0.07,18.68,41.46,1,1,battery_low
229.24,220.63,12.19,1.4,1.86,31.07,40.04,1,0,normal
233.48,219.79,13.02,2.23,1.69,29.92,22.34,1,0,normal
226.32,220.94,12.2,6.31,0.07,31.9,34.39,1,0,charging_fault
220.18,230.18,13.83,5.13,0.49,26.68,37.29,1,0,normal
231.07,203.86,13.5,9.39,0.11,34.68,63.02,1,0,overload
228.66,223.95,13.5,2.95,0.96,20.24,30.7,1,0,normal
237.36,227.14,12.38,5.37,1.79,33.48,27.79,1,0,normal
234.51,187.21,12.19,9.82,0.85,53.34,72.4,1,0,overload
237.14,220.94,12.16,7.15,0.29,34.0,40.54,1,0,normal
221.08,212.1,12.86,8.28,0.19,37.56,41.17,1,0,normal
156.55,210.01,10.92,2.51,0.0,33.87,36.5,0,1,mains_fail
237.46,197.46,13.2,9.03,1.45,47.5,102.42,1,0,transformer_overheat
235.84,224.98,11.61,1.38,0.08,23.94,50.93,1,0,charging_fault
241.88,223.17,13.06,7.35,0.2,32.94,56.75,1,0,normal
238.59,206.09,9.01,3.44,0.06,27.14,51.76,1,1,battery_low
131.1,215.3,11.13,4.79,0.0,31.88,35.52,0,1,mains_fail
236.62,204.36,10.65,2.41,0.0,24.57,42.71,1,1,battery_low
223.06,223.02,12.52,5.24,1.91,22.1,25.2,1,0,normal
231.81,226.12,12.17,2.92,1.37,26.31,29.69,1,0,normal
233.65,222.64,13.61,1.01,0.36,24.4,45.94,1,0,normal
226.05,195.01,12.21,9.48,0.8,42.03,86.55,1,0,overload
231.83,210.0,12.98,13.24,0.42,52.02,76.39,1,0,overload
226.39,221.34,12.8,1.08,1.88,22.05,46.24,1,0,normal
234.49,222.53,11.21,7.03,0.08,49.62,71.66,1,0,charging_fault
227.3,224.28,12.78,5.45,1.5,21.13,25.79,1,0,normal
229.5,224.21,11.19,6.92,0.01,41.4,62.55,1,0,charging_fault
225.92,221.08,11.05,6.15,0.01,30.1,51.25,1,0,charging_fault
238.84,202.78,9.86,0.02,0.08,39.64,39.3,1,1,battery_low
230.22,223.02,12.68,7.11,1.68,36.63,50.46,1,0,normal
239.23,227.24,13.6,4.12,0.77,26.08,35.01,1,0,normal
223.46,221.41,13.01,4.89,0.59,29.15,31.21,1,0,normal
222.81,227.44,12.92,2.09,0.59,26.02,34.48,1,0,normal
235.92,222.3,13.29,4.8,1.12,20.58,28.95,1,0,normal
233.94,193.51,13.17,9.47,1.49,43.95,119.69,1,0,transformer_overheat
233.26,229.2,13.29,3.81,0.53,22.3,45.81,1,0,normal
225.12,183.5,13.19,10.56,0.94,42.42,82.61,1,0,overload
228.69,220.92,13.23,7.5,1.41,39.65,57.94,1,0,normal
226.85,207.01,12.1,8.12,0.65,44.73,100.84,1,0,transformer_overheat
224.78,214.86,9.73,5.99,0.16,26.16,35.99,1,1,battery_low
33.54,222.18,11.22,7.2,0.0,37.61,38.66,0,1,mains_fail
73.25,222.63,11.06,3.43,0.0,27.34,41.43,0,1,mains_fail
226.44,203.38,9.42,4.42,0.12,28.33,42.16,1,1,battery_low
112.52,229.74,10.7,5.94,0.0,29.83,37.45,0,1,mains_fail
225.02,219.17,12.08,3.39,1.22,25.89,24.69,1,0,normal
223.91,211.47,13.2,8.94,1.87,39.03,115.21,1,0,transformer_overheat
228.49,223.26,12.42,0.61,0.06,33.09,58.79,1,0,charging_fault
237.19,221.3,12.44,7.0,1.55,60.6,117.42,1,0,transformer_overheat
230.46,222.32,12.18,7.04,1.49,58.45,103.01,1,0,transformer_overheat
228.0,223.67,12.92,4.01,0.97,28.8,48.85,1,0,normal
229.46,212.26,12.58,6.34,1.37,55.39,126.16,1,0,transformer_overheat
